study_name,category,center,code,country,creationDate,ctmsAction,ctmsId,description,dimension,entity_identifiers,id,location,metadataDate1,metadataDate2,metadataString1,metadataString2,metadataString3,signal,status,title,updatedDate
AA001-001,"{0, Default}",,ACT-22495,,2026-04-24T14:43:29+00:00,True,,Test 220,,[],69eb8191737040d6cead3a0c,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 220,2026-04-24T14:43:29+00:00
AA001-001,"{0, Default}",,ACT-22496,,2026-04-24T14:43:35+00:00,True,,Test 221,,[],69eb8197f5a22ce051678b63,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 221,2026-04-24T14:43:35+00:00
AA001-001,"{0, Default}",,ACT-22497,,2026-04-24T14:43:41+00:00,True,,Test 222,,[],69eb819d1782d51f411f70f0,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 222,2026-04-24T14:43:41+00:00
AA001-001,"{0, Default}",,ACT-22498,,2026-04-24T14:43:48+00:00,True,,Test 223,,[],69eb81a4b5b06a238d1ebc7b,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 223,2026-04-24T14:43:48+00:00
AA001-001,"{0, Default}",,ACT-22499,,2026-04-24T14:43:54+00:00,True,,Test 224,,[],69eb81aadababcc4b05fcb98,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 224,2026-04-24T14:43:54+00:00
AA001-001,"{0, Default}",,ACT-22500,,2026-04-24T14:44:01+00:00,True,,Test 225,,[],69eb81b1d07e933ecddf3224,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 225,2026-04-24T14:44:01+00:00
AA001-001,"{0, Default}",,ACT-22501,,2026-04-24T14:44:09+00:00,True,,Test 226,,[],69eb81b9b5b06a238d1ebc7c,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 226,2026-04-24T14:44:09+00:00
AA001-001,"{0, Default}",,ACT-22502,,2026-04-24T14:44:14+00:00,True,,Test 227,,[],69eb81bec3734fc2e279e6ed,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 227,2026-04-24T14:44:14+00:00
AA001-001,"{0, Default}",,ACT-22503,,2026-04-24T14:44:20+00:00,True,,Test 228,,[],69eb81c41782d51f411f70f1,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 228,2026-04-24T14:44:20+00:00
AA001-001,"{0, Default}",,ACT-22504,,2026-04-24T14:44:26+00:00,True,,Test 229,,[],69eb81cab5b06a238d1ebc7d,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 229,2026-04-24T14:44:26+00:00
AA001-001,"{0, Default}",,ACT-22505,,2026-04-24T14:44:39+00:00,True,,Test 230,,[],69eb81d7d07e933ecddf3225,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 230,2026-04-24T14:44:39+00:00
AA001-001,"{0, Default}",,ACT-22506,,2026-04-24T14:44:45+00:00,True,,Test 231,,[],69eb81dddababcc4b05fcb99,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 231,2026-04-24T14:44:45+00:00
AA001-001,"{0, Default}",,ACT-22507,,2026-04-24T14:44:51+00:00,True,,Test 232,,[],69eb81e3dababcc4b05fcb9a,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 232,2026-04-24T14:44:51+00:00
AA001-001,"{0, Default}",,ACT-22508,,2026-04-24T14:44:58+00:00,True,,Test 233,,[],69eb81ea737040d6cead3a0d,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 233,2026-04-24T14:44:58+00:00
AA001-001,"{0, Default}",,ACT-22509,,2026-04-24T14:45:04+00:00,True,,Test 234,,[],69eb81f0dababcc4b05fcb9b,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 234,2026-04-24T14:45:04+00:00
AA001-001,"{0, Default}",,ACT-22510,,2026-04-24T14:45:10+00:00,True,,Test 235,,[],69eb81f6737040d6cead3a0e,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 235,2026-04-24T14:45:10+00:00
AA001-001,"{0, Default}",,ACT-22511,,2026-04-24T14:45:17+00:00,True,,Test 236,,[],69eb81fdc3734fc2e279e6ee,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 236,2026-04-24T14:45:17+00:00
AA001-001,"{0, Default}",,ACT-22512,,2026-04-24T14:45:30+00:00,True,,Test 236,,[],69eb820a737040d6cead3a0f,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 236,2026-04-24T14:45:30+00:00
AA001-001,"{0, Default}",,ACT-22513,,2026-04-24T14:45:36+00:00,True,,Test 236,,[],69eb8210f5a22ce051678b64,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 236,2026-04-24T14:45:36+00:00
AA001-001,"{0, Default}",,ACT-22514,,2026-04-24T14:45:42+00:00,True,,Test 237,,[],69eb8216d07e933ecddf3226,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 237,2026-04-24T14:45:42+00:00
AA001-001,"{0, Default}",,ACT-22515,,2026-04-24T14:45:48+00:00,True,,Test 238,,[],69eb821c1782d51f411f70f2,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 238,2026-04-24T14:45:48+00:00
AA001-001,"{0, Default}",,ACT-22516,,2026-04-24T14:45:55+00:00,True,,Test 239,,[],69eb8223c3734fc2e279e6ef,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 239,2026-04-24T14:45:55+00:00
AA001-001,"{0, Default}",,ACT-22517,,2026-04-24T14:46:04+00:00,True,,Test 240,,[],69eb822cc3734fc2e279e6f0,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 240,2026-04-24T14:46:04+00:00
AA001-001,"{0, Default}",,ACT-22518,,2026-04-24T14:46:14+00:00,True,,Test 241,,[],69eb82361782d51f411f70f3,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 241,2026-04-24T14:46:14+00:00
AA001-001,"{0, Default}",,ACT-22519,,2026-04-24T14:46:20+00:00,True,,Test 242,,[],69eb823cb5b06a238d1ebc7e,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 242,2026-04-24T14:46:20+00:00
AA001-001,"{0, Default}",,ACT-22520,,2026-04-24T14:46:26+00:00,True,,Test 243,,[],69eb82421782d51f411f70f4,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 243,2026-04-24T14:46:26+00:00
AA001-001,"{0, Default}",,ACT-22521,,2026-04-24T14:46:31+00:00,True,,Test 244,,[],69eb8247b5b06a238d1ebc7f,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 244,2026-04-24T14:46:31+00:00
AA001-001,"{0, Default}",,ACT-22522,,2026-04-24T14:46:36+00:00,True,,Test 245,,[],69eb824c0ef51eb10a867b21,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 245,2026-04-24T14:46:36+00:00
AA001-001,"{0, Default}",,ACT-22523,,2026-04-24T14:46:42+00:00,True,,Test 246,,[],69eb82520ef51eb10a867b22,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 246,2026-04-24T14:46:42+00:00
AA001-001,"{0, Default}",,ACT-22524,,2026-04-24T14:46:48+00:00,True,,Test 247,,[],69eb82580ef51eb10a867b23,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 247,2026-04-24T14:46:48+00:00
AA001-001,"{0, Default}",,ACT-22525,,2026-04-24T14:46:53+00:00,True,,Test 248,,[],69eb825df5a22ce051678b65,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 248,2026-04-24T14:46:53+00:00
AA001-001,"{0, Default}",,ACT-22526,,2026-04-24T14:46:59+00:00,True,,Test 249,,[],69eb8263b5b06a238d1ebc80,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 249,2026-04-24T14:46:59+00:00
AA001-001,"{0, Default}",,ACT-22527,,2026-04-24T14:47:09+00:00,True,,Test 250,,[],69eb826ddababcc4b05fcb9c,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Test 250,2026-04-24T14:47:09+00:00
AA001-001,"{0, Default}",,ACT-22528,,2026-04-24T15:12:12+00:00,True,,Testing data extract,,[],69eb884cdababcc4b05fcb9d,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Testing data extract,2026-04-24T15:12:12+00:00
AA001-001,"{0, Default}",,ACT-22529,,2026-04-24T15:12:26+00:00,True,,Testing data extract,,[],69eb885a0ef51eb10a867b24,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Testing data extract-001,2026-04-24T15:12:26+00:00
AA001-001,"{0, Default}",,ACT-22530,,2026-04-24T15:12:41+00:00,True,,Testing data extract,,[],69eb8869dababcc4b05fcb9e,,,,,,,"{null, Site-wide, Critical Data, SIG-31813, Abnormal patient identifiers found in DM, [], 6723861baffdc8580e173e31, None, open, Abnormal patient identifiers}",new,Testing data extract -002,2026-04-24T15:12:41+00:00
AA001-003,"{0, Default}",290,ACT-7379,Spain,2024-11-26T15:28:12+00:00,False,,Send someone on site to check the dates of births,center,[290],6745e90caffdc8580e1880ea,290,,,,,,"{null, Site-wide, Critical Data, SIG-32294, Patients are born in the future, [290], 6745e90bfa8dadb0b958333b, None, open, Demog: patients are born in the future}",new,Verify the dates of births,2024-11-26T15:28:12+00:00
AA001-003,"{0, Default}",290,ACT-7380,Spain,2024-11-26T15:28:12+00:00,False,,Send someone on site to collect blood samples,center,[290],6745e90c542122ce6136427f,290,,,,,,"{null, Site-wide, Critical Data, SIG-32294, Patients are born in the future, [290], 6745e90bfa8dadb0b958333b, None, open, Demog: patients are born in the future}",new,Collect blood samples,2024-11-26T15:28:12+00:00
AA001-003,"{0, Default}",190,ACT-9678,Belgium,2025-04-03T06:53:04+00:00,True,,Test,center,[190],67ee3050b2439fefb38e829e,190,,2025-06-26,,,,"{null, Atypical Patient(s), Critical Data, SIG-36081, Test, [190], 67e6534f9f327a2fe3dffffa, None, open, Test Signal- Bi Directional flow}",open,New Action 001,2025-04-03T15:14:57+00:00
AA001-003,"{0, Default}",190,ACT-9691,Belgium,2025-04-04T07:01:42+00:00,True,,a,center,[190],67ef83d62d66b18ee5a90abd,190,,2025-06-27,,,,"{null, Atypical Patient(s), Critical Data, SIG-36081, Test, [190], 67e6534f9f327a2fe3dffffa, None, open, Test Signal- Bi Directional flow}",open,Test AS,2025-04-04T08:02:32+00:00
AA001-003,"{0, Default}",190,ACT-9577,Belgium,2025-03-28T07:46:32+00:00,True,,Bidirectional Flow Test,center,[190],67e653d8b3ddd33b04b57560,190,,,,,,"{null, Atypical Patient(s), Critical Data, SIG-36081, Test, [190], 67e6534f9f327a2fe3dffffa, None, open, Test Signal- Bi Directional flow}",new,New Study Onboarded,2025-03-28T07:46:32+00:00
AAR-002,"{0, Default}",290,ACT-9426,Spain,2025-03-25T07:28:57+00:00,True,,test26,center,[290],67e25b395f4f90acb15421a0,290,,2025-06-17,,test 1323,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",stalled,dryruntest26,2025-03-28T06:16:21+00:00
AAR-002,"{0, Default}",290,ACT-8580,Spain,2025-03-13T05:21:30+00:00,True,,dryrun05,center,[290],67d26b5a04f41d686da2e974,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",stalled,dryrun test05_ST,2025-03-13T05:22:27+00:00
AAR-002,"{0, Default}",290,ACT-7382,Spain,2024-11-26T15:30:54+00:00,True,,Send someone on site to collect blood samples,center,[290],6745e9ae9eb233f63e7f4859,290,2025-03-05,2025-02-18,resolved,Sara Joyce,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",stalled,Collect blood samples,2025-03-28T06:16:18+00:00
AAR-002,"{0, Default}",290,ACT-9399,Spain,2025-03-24T09:09:07+00:00,True,,test22,center,[290],67e121335f4f90acb1541823,290,2025-03-24,2025-06-16,FUI is resolved,test 1323,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",resolved,dryrun test22,2025-03-28T06:16:20+00:00
AAR-002,"{0, Default}",290,ACT-9525,Spain,2025-03-27T09:36:00+00:00,True,,action2,center,[290],67e51c00b3ddd33b04b563c4,290,,2025-06-19,,test 1323,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",open,Action02_OpenStatus,2025-04-03T09:02:30+00:00
AAR-002,"{0, Default}",290,ACT-8584,Spain,2025-03-13T05:26:40+00:00,True,,dryrun09,center,[290],67d26c90b49476df387f4d4a,290,,2025-06-05,,test 1323,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",open,dryrun test09_OPEN,2025-03-17T13:02:16+00:00
AAR-002,"{0, Default}",290,ACT-8582,Spain,2025-03-13T05:24:29+00:00,True,,dryrun07,center,[290],67d26c0d04f41d686da2e975,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",resolved,dryrun test07_RS,2025-03-13T05:24:50+00:00
AAR-002,"{0, Default}",290,ACT-8581,Spain,2025-03-13T05:23:17+00:00,True,,dryrun06,center,[290],67d26bc5fd5e9dd948d0d53f,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",deprecated,dryrun test06_DR,2025-03-13T05:24:56+00:00
AAR-002,"{0, Default}",290,ACT-8583,Spain,2025-03-13T05:25:33+00:00,True,,dryrun08,center,[290],67d26c4db49476df387f4d49,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",rejected,dryrun test08_RJ,2025-03-13T05:25:44+00:00
AAR-002,"{0, Default}",290,ACT-9526,Spain,2025-03-27T09:43:49+00:00,True,,Action3,center,[290],67e51dd59f327a2fe3dffe7e,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",stalled,Action03_STALLED,2025-03-27T09:44:05+00:00
AAR-002,"{0, Default}",290,ACT-9529,Spain,2025-03-27T09:46:21+00:00,True,,action6,center,[290],67e51e6db3ddd33b04b563cc,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",rejected,Action06_Rejected,2025-03-27T09:46:37+00:00
AAR-002,"{0, Default}",290,ACT-9527,Spain,2025-03-27T09:44:38+00:00,True,,action4,center,[290],67e51e06b3ddd33b04b563c8,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",deprecated,Action04_Deprecated,2025-03-27T09:44:57+00:00
AAR-002,"{0, Default}",290,ACT-9528,Spain,2025-03-27T09:45:36+00:00,True,,action05,center,[290],67e51e403c7e4d8857a00e91,290,,,,,,"{null, Site-wide, Critical Data, SIG-32298, Patients are born in the future, [290], 6745e9adfa8dadb0b9583391, None, open, Demog: patients are born in the future}",resolved,Action05_Resolved,2025-03-27T09:45:50+00:00
